Delivery_person_Age,Delivery_person_Ratings,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_Orderd_hour,Delivery_city
24.0,4.7,,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,23,VAD
37.0,3.7,1900-01-01 20:30:00,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,20,COIMB
28.0,4.8,,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,,MUM
38.0,4.5,1900-01-01 23:40:00,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Urban,23,COIMB
24.0,4.6,1900-01-01 10:05:00,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,9,MUM
31.0,4.5,1900-01-01 18:05:00,Cloudy,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,17,MUM
33.0,4.6,1900-01-01 19:55:00,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,19,MUM
29.0,4.1,,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,19,VAD
23.0,4.6,1900-01-01 15:45:00,Windy,Medium,2,Buffet,scooter,1.0,No,Urban,15,MYS
20.0,4.7,,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,19,BANG
34.0,4.9,1900-01-01 10:25:00,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,10,HYD
24.0,4.4,1900-01-01 19:15:00,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,19,COIMB
35.0,4.1,1900-01-01 21:30:00,Sunny,Jam,2,Meal,scooter,1.0,No,,21,LUDH
22.0,4.5,1900-01-01 18:10:00,Cloudy,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,17,RANCHI
35.0,4.9,1900-01-01 08:20:00,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,8,MYS
35.0,4.1,1900-01-01 11:55:00,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,11,RANCHI
36.0,4.5,1900-01-01 22:05:00,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,21,BANG
36.0,4.8,1900-01-01 23:05:00,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,22,RANCHI
20.0,4.9,1900-01-01 12:10:00,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Urban,11,COIMB
21.0,4.5,1900-01-01 21:50:00,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,21,DEH
21.0,4.6,,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,23,VAD
21.0,4.7,1900-01-01 21:30:00,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,21,MYS
24.0,4.9,1900-01-01 18:45:00,Windy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,18,COIMB
23.0,4.9,1900-01-01 20:50:00,Fog,Jam,1,Snack,scooter,1.0,No,Urban,20,SUR
29.0,4.3,1900-01-01 23:45:00,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,HYD
22.0,4.1,1900-01-01 21:05:00,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,,INDO
23.0,4.8,1900-01-01 17:35:00,Stormy,Medium,2,Snack,motorcycle,0.0,No,Urban,17,CHEN
32.0,4.9,1900-01-01 23:15:00,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,23,PUNE
39.0,4.3,1900-01-01 21:45:00,Cloudy,Jam,1,Meal,motorcycle,2.0,No,Urban,21,HYD
24.0,5.0,1900-01-01 20:20:00,Sunny,Jam,1,Buffet,scooter,1.0,No,,20,VAD
37.0,4.1,1900-01-01 20:40:00,Fog,Jam,2,Drinks,motorcycle,1.0,No,Semi-Urban,20,VAD
21.0,4.8,1900-01-01 19:55:00,Sunny,Jam,2,Meal,motorcycle,,No,Urban,19,INDO
32.0,5.0,1900-01-01 22:30:00,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,22,INDO
37.0,4.8,1900-01-01 12:05:00,Windy,High,1,Buffet,scooter,1.0,No,Urban,,COIMB
24.0,4.6,1900-01-01 21:45:00,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,21,CHEN
34.0,4.7,1900-01-01 14:55:00,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,14,GOA
20.0,4.6,1900-01-01 20:25:00,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,20,RANCHI
25.0,4.9,1900-01-01 22:10:00,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,,RANCHI
37.0,4.9,1900-01-01 10:20:00,Fog,Low,2,Drinks,scooter,,No,Metropolitian,10,VAD
36.0,4.4,,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,COIMB
32.0,4.9,1900-01-01 08:30:00,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,8,INDO
39.0,3.6,1900-01-01 20:55:00,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,20,MYS
31.0,4.5,1900-01-01 19:55:00,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,19,PUNE
37.0,4.6,,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,15,CHEN
26.0,4.6,1900-01-01 20:45:00,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,20,BANG
20.0,4.9,1900-01-01 18:40:00,Windy,Medium,1,Buffet,motorcycle,0.0,No,Urban,18,MYS
30.0,4.6,1900-01-01 20:50:00,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Urban,20,SUR
27.0,4.7,1900-01-01 11:45:00,Fog,High,1,Drinks,scooter,0.0,No,Metropolitian,11,PUNE
29.0,5.0,1900-01-01 18:25:00,Stormy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,18,CHEN
26.0,4.6,,Windy,Jam,1,Drinks,motorcycle,0.0,No,Urban,20,BANG
33.0,5.0,1900-01-01 16:05:00,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,15,MYS
28.0,5.0,1900-01-01 17:55:00,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,17,INDO
33.0,4.8,1900-01-01 18:35:00,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,18,JAP
22.0,4.8,1900-01-01 23:45:00,Sandstorms,Low,1,Buffet,scooter,0.0,No,Urban,23,BHP
32.0,5.0,1900-01-01 20:15:00,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Urban,20,MUM
33.0,4.6,1900-01-01 19:25:00,Cloudy,Jam,1,Snack,scooter,1.0,No,Urban,19,MYS
35.0,4.9,1900-01-01 21:10:00,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,20,PUNE
37.0,4.6,1900-01-01 23:20:00,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,SUR
26.0,4.6,1900-01-01 17:25:00,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,17,CHEN
31.0,4.4,1900-01-01 21:35:00,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,21,ALH
23.0,4.7,1900-01-01 10:25:00,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,10,HYD
21.0,4.7,1900-01-01 08:30:00,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,8,PUNE
26.0,4.7,1900-01-01 18:40:00,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,18,HYD
39.0,5.0,1900-01-01 10:30:00,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,10,KNP
28.0,4.1,1900-01-01 21:55:00,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,21,VAD
38.0,4.5,,Sandstorms,Jam,1,Snack,scooter,2.0,No,Metropolitian,20,RANCHI
24.0,4.6,1900-01-01 20:35:00,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,20,MUM
25.0,4.7,1900-01-01 17:30:00,Cloudy,Medium,1,Drinks,scooter,0.0,No,,17,PUNE
23.0,4.7,1900-01-01 19:15:00,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,19,VAD
32.0,4.6,1900-01-01 09:50:00,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,9,KNP
25.0,4.7,1900-01-01 22:20:00,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,INDO
38.0,4.4,1900-01-01 19:40:00,Stormy,Jam,2,Drinks,scooter,,No,Metropolitian,19,AURG
28.0,4.7,1900-01-01 09:20:00,Fog,Low,1,Buffet,motorcycle,0.0,No,,9,HYD
33.0,4.2,1900-01-01 21:40:00,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,COIMB
39.0,4.7,1900-01-01 09:30:00,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,9,PUNE
33.0,4.4,,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,19,KOC
37.0,4.3,1900-01-01 20:45:00,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,20,KNP
20.0,4.8,1900-01-01 17:40:00,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,17,VAD
32.0,4.0,1900-01-01 19:55:00,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,19,MUM
26.0,4.9,1900-01-01 19:15:00,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,19,SUR
29.0,4.8,,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,PUNE
30.0,5.0,1900-01-01 11:55:00,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,11,INDO
33.0,4.6,1900-01-01 21:05:00,Fog,Jam,0,Drinks,motorcycle,1.0,Yes,Urban,,KOL
32.0,4.7,1900-01-01 15:45:00,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,15,BANG
34.0,4.7,1900-01-01 17:15:00,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,17,AGR
36.0,4.8,1900-01-01 10:25:00,Sunny,Low,2,Snack,scooter,,No,Metropolitian,10,HYD
27.0,4.6,1900-01-01 21:30:00,Fog,Jam,0,Snack,motorcycle,2.0,No,Urban,21,JAP
31.0,4.7,1900-01-01 09:35:00,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,9,KOL
30.0,4.2,1900-01-01 22:35:00,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,COIMB
33.0,4.7,1900-01-01 09:45:00,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,9,MYS
26.0,4.6,,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,23,LUDH
26.0,5.0,1900-01-01 18:15:00,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,,BANG
24.0,4.0,,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,17,PUNE
34.0,5.0,1900-01-01 21:55:00,Windy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,21,INDO
22.0,4.9,1900-01-01 18:25:00,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,18,BANG
24.0,4.8,1900-01-01 08:30:00,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,8,RANCHI
22.0,4.7,1900-01-01 22:25:00,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,COIMB
20.0,4.2,1900-01-01 20:20:00,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,20,CHEN
33.0,4.5,1900-01-01 23:55:00,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,LUDH
23.0,5.0,1900-01-01 16:30:00,Sunny,Medium,1,Drinks,motorcycle,1.0,,Metropolitian,16,PUNE
38.0,4.8,1900-01-01 22:15:00,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,CHEN
23.0,4.8,1900-01-01 21:30:00,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,21,INDO
36.0,4.9,1900-01-01 23:40:00,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Urban,23,AURG
33.0,4.6,1900-01-01 18:50:00,Fog,Medium,0,Meal,motorcycle,3.0,Yes,Urban,18,PUNE
32.0,4.3,1900-01-01 20:35:00,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,20,BANG
22.0,4.7,1900-01-01 18:50:00,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,18,RANCHI
21.0,4.8,1900-01-01 23:25:00,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,CHEN
33.0,4.8,1900-01-01 23:40:00,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,DEH
24.0,4.9,,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,20,RANCHI
22.0,4.7,1900-01-01 08:50:00,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Urban,8,HYD
38.0,4.7,,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,23,SUR
39.0,4.6,1900-01-01 11:05:00,Fog,Low,1,Buffet,scooter,1.0,No,Urban,10,BANG
32.0,4.9,1900-01-01 18:35:00,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,18,MUM
34.0,4.2,1900-01-01 17:55:00,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,17,VAD
32.0,4.7,1900-01-01 10:25:00,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,10,VAD
36.0,4.9,,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,,HYD
34.0,5.0,1900-01-01 21:15:00,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,,COIMB
27.0,4.6,1900-01-01 21:30:00,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,21,VAD
24.0,4.6,1900-01-01 20:45:00,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,20,JAP
37.0,4.4,1900-01-01 22:05:00,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,21,VAD
39.0,4.7,1900-01-01 17:25:00,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,17,JAP
35.0,4.9,1900-01-01 18:40:00,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,18,HYD
36.0,4.5,1900-01-01 21:55:00,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,21,MYS
21.0,4.9,1900-01-01 20:45:00,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,20,GOA
20.0,4.2,1900-01-01 21:50:00,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,21,MUM
24.0,4.6,,Cloudy,Medium,1,Buffet,scooter,1.0,No,Urban,18,MUM
28.0,4.0,1900-01-01 11:50:00,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,11,DEH
39.0,4.7,1900-01-01 16:55:00,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,16,HYD
31.0,4.9,1900-01-01 18:25:00,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,18,RANCHI
25.0,4.9,1900-01-01 23:55:00,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,23,LUDH
32.0,4.6,1900-01-01 11:40:00,Sunny,High,1,Drinks,motorcycle,1.0,No,Metropolitian,11,JAP
36.0,4.8,1900-01-01 17:50:00,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,17,COIMB
21.0,4.9,1900-01-01 20:20:00,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,20,MYS
35.0,3.5,1900-01-01 17:50:00,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,17,RANCHI
33.0,4.8,1900-01-01 11:30:00,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Metropolitian,11,HYD
37.0,4.4,,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,JAP
35.0,4.6,1900-01-01 22:55:00,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,22,MYS
28.0,4.6,1900-01-01 19:30:00,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,19,COIMB
37.0,4.2,1900-01-01 08:50:00,Sandstorms,Low,0,Meal,motorcycle,,No,Metropolitian,8,CHEN
28.0,4.1,1900-01-01 21:15:00,Cloudy,Jam,1,Meal,motorcycle,1.0,Yes,Metropolitian,21,JAP
26.0,4.9,1900-01-01 19:05:00,Windy,Medium,2,Snack,motorcycle,1.0,No,Urban,18,RANCHI
22.0,4.9,1900-01-01 18:55:00,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,18,INDO
33.0,4.6,1900-01-01 09:55:00,Fog,Low,1,Drinks,scooter,1.0,No,Urban,9,RANCHI
36.0,4.8,,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,COIMB
39.0,4.2,1900-01-01 20:30:00,Sandstorms,Jam,1,Buffet,scooter,2.0,No,Metropolitian,20,AURG
31.0,4.5,1900-01-01 19:30:00,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,19,DEH
28.0,4.7,1900-01-01 11:55:00,Stormy,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,11,HYD
28.0,4.8,1900-01-01 20:40:00,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,20,MYS
28.0,4.8,1900-01-01 20:40:00,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,20,JAP
37.0,5.0,1900-01-01 22:15:00,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,HYD
25.0,4.9,1900-01-01 20:10:00,Fog,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,19,SUR
28.0,4.6,1900-01-01 19:30:00,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,19,MYS
27.0,4.8,1900-01-01 20:10:00,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,,AURG
30.0,4.9,1900-01-01 21:45:00,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,21,MYS
28.0,4.6,1900-01-01 18:55:00,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,18,CHEN
20.0,4.6,1900-01-01 23:05:00,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,22,PUNE
22.0,4.6,1900-01-01 22:45:00,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,22,BANG
28.0,4.8,1900-01-01 09:30:00,Windy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,9,COIMB
24.0,5.0,1900-01-01 09:35:00,Fog,Low,0,Buffet,motorcycle,0.0,No,Urban,9,BANG
27.0,4.7,1900-01-01 14:50:00,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,14,BANG
38.0,4.5,1900-01-01 12:05:00,Sunny,High,1,Meal,scooter,,No,Metropolitian,11,SUR
23.0,4.6,1900-01-01 19:05:00,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,,ALH
37.0,4.8,1900-01-01 17:50:00,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,17,JAP
39.0,4.7,1900-01-01 20:20:00,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,20,KNP
28.0,4.9,1900-01-01 10:30:00,Stormy,Low,1,Drinks,motorcycle,1.0,No,,10,KOC
39.0,3.9,1900-01-01 18:30:00,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,18,HYD
26.0,4.9,1900-01-01 15:45:00,Fog,Medium,2,Buffet,motorcycle,0.0,No,Urban,15,RANCHI
29.0,4.8,1900-01-01 22:40:00,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,22,BANG
39.0,4.7,1900-01-01 23:15:00,Stormy,Low,2,Meal,scooter,1.0,No,Urban,,RANCHI
31.0,4.6,1900-01-01 11:40:00,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,11,PUNE
25.0,4.5,1900-01-01 17:35:00,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,17,HYD
23.0,4.7,1900-01-01 21:05:00,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,,DEH
38.0,4.9,1900-01-01 08:40:00,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,8,INDO
34.0,4.9,1900-01-01 23:30:00,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23,AURG
28.0,4.8,,Sunny,Low,1,Drinks,scooter,1.0,No,Urban,8,ALH
22.0,4.2,1900-01-01 11:10:00,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,,DEH
37.0,4.9,1900-01-01 19:25:00,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,19,CHEN
28.0,4.9,1900-01-01 17:50:00,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,17,COIMB
22.0,4.9,,Windy,Low,2,Snack,motorcycle,0.0,No,Urban,,PUNE
22.0,4.5,,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,19,ALH
36.0,5.0,1900-01-01 21:05:00,Stormy,Jam,1,Buffet,motorcycle,1.0,No,,,CHEN
33.0,4.2,1900-01-01 10:30:00,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,10,LUDH
24.0,4.7,,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,18,BANG
36.0,4.3,1900-01-01 15:20:00,Stormy,Medium,1,Snack,scooter,1.0,No,,15,AURG
28.0,4.4,1900-01-01 19:45:00,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,19,JAP
37.0,4.7,1900-01-01 23:05:00,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,,AURG
25.0,2.5,,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,23,JAP
30.0,4.2,1900-01-01 10:55:00,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,10,JAP
37.0,4.8,1900-01-01 21:55:00,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,21,HYD
37.0,4.4,1900-01-01 19:35:00,Cloudy,Jam,2,Drinks,scooter,0.0,No,Urban,19,MUM
30.0,4.8,1900-01-01 17:35:00,Cloudy,Medium,2,Snack,scooter,2.0,No,Metropolitian,17,ALH
30.0,4.5,1900-01-01 20:30:00,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20,GOA
21.0,4.8,1900-01-01 09:35:00,Cloudy,Low,0,Snack,motorcycle,,No,Metropolitian,9,BANG
34.0,4.8,1900-01-01 09:35:00,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,9,PUNE
26.0,5.0,,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,19,SUR
20.0,4.7,1900-01-01 19:10:00,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,18,BANG
35.0,4.7,1900-01-01 18:10:00,Stormy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,17,INDO
37.0,4.2,1900-01-01 22:30:00,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,HYD
36.0,4.8,1900-01-01 21:05:00,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Urban,20,RANCHI
25.0,4.8,1900-01-01 17:25:00,Windy,Medium,2,Snack,scooter,0.0,No,Urban,17,KOC
36.0,4.9,,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,SUR
35.0,4.0,1900-01-01 20:25:00,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,20,SUR
38.0,4.0,1900-01-01 19:15:00,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,,JAP
30.0,4.6,1900-01-01 15:50:00,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,15,BHP
33.0,4.6,1900-01-01 21:40:00,Fog,Jam,2,Drinks,scooter,2.0,No,Metropolitian,21,PUNE
27.0,4.9,1900-01-01 17:50:00,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,17,SUR
25.0,4.6,1900-01-01 23:05:00,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,22,KOL
36.0,4.4,1900-01-01 21:20:00,Cloudy,Jam,1,Meal,motorcycle,2.0,Yes,Metropolitian,21,INDO
37.0,5.0,1900-01-01 23:10:00,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,22,RANCHI
31.0,4.7,1900-01-01 09:50:00,Cloudy,Low,2,Meal,scooter,0.0,No,,9,MYS
34.0,4.9,1900-01-01 12:25:00,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,12,JAP
23.0,4.9,1900-01-01 15:15:00,Sandstorms,High,1,Meal,motorcycle,0.0,No,Urban,,JAP
30.0,4.4,1900-01-01 20:55:00,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,20,INDO
26.0,4.7,1900-01-01 20:45:00,Sunny,Jam,2,Snack,scooter,0.0,No,Urban,20,MUM
22.0,4.8,1900-01-01 18:30:00,Sandstorms,Medium,2,Meal,electric_scooter,,No,Metropolitian,18,COIMB
33.0,4.3,1900-01-01 15:25:00,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,15,KOL
38.0,4.8,1900-01-01 16:40:00,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,JAP
30.0,4.6,1900-01-01 23:40:00,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,23,KNP
33.0,5.0,1900-01-01 20:30:00,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,20,RANCHI
33.0,4.8,1900-01-01 21:55:00,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,21,RANCHI
33.0,4.9,1900-01-01 15:20:00,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,15,JAP
23.0,4.9,1900-01-01 18:40:00,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,18,KNP
32.0,4.9,1900-01-01 22:45:00,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,22,AGR
22.0,4.8,1900-01-01 17:55:00,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,17,BANG
26.0,4.6,1900-01-01 21:45:00,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,21,VAD
36.0,4.9,1900-01-01 10:30:00,Sunny,Low,2,Meal,scooter,,No,Metropolitian,10,INDO
33.0,3.7,1900-01-01 17:20:00,Stormy,Medium,2,Drinks,scooter,2.0,No,Metropolitian,17,SUR
21.0,5.0,,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,17,PUNE
39.0,4.6,1900-01-01 18:45:00,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,18,RANCHI
28.0,4.7,1900-01-01 10:30:00,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,10,KNP
23.0,4.6,1900-01-01 17:55:00,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,17,KOC
38.0,4.8,1900-01-01 12:40:00,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,12,CHEN
33.0,5.0,1900-01-01 16:25:00,Windy,Medium,0,Buffet,motorcycle,0.0,No,Urban,16,INDO
24.0,4.9,1900-01-01 09:05:00,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,,AGR
38.0,4.8,1900-01-01 18:55:00,Stormy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,18,BANG
35.0,4.1,1900-01-01 10:45:00,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,10,VAD
28.0,4.5,1900-01-01 19:40:00,Sunny,Jam,2,Meal,scooter,0.0,No,Urban,19,MUM
