Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,Time_Orderd_hour,Delivery_city
20.0,4.6,Sunny,Medium,1,Drinks,motorcycle,1.0,,Metropolitian,10,20002.513967097442,17,INDO
24.0,4.7,Stormy,Jam,1,Snack,scooter,1.0,No,Urban,24,20002.51189636631,20,JAP
33.0,4.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,20002.5111669485,,CHEN
30.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,28,20002.51396581995,21,INDO
39.0,4.7,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,46,20002.49880645316,21,RANCHI
22.0,5.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,20002.518810552938,21,INDO
33.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,21,20002.515834131136,23,MUM
28.0,4.8,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.48848870935,20,CHEN
24.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,17,20002.50832716948,22,BANG
24.0,4.7,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,16,20002.511897076034,23,JAP
25.0,4.2,Fog,Jam,2,Drinks,motorcycle,2.0,No,Metropolitian,34,20002.515893940883,20,SUR
34.0,4.1,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.51354925044,19,KOC
32.0,4.2,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,31,20002.517461675616,,HYD
33.0,4.8,Fog,Low,1,Snack,motorcycle,1.0,No,Urban,16,20002.518719712956,23,MYS
26.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,18,20002.519691831127,8,MUM
24.0,4.6,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Urban,16,20002.488253978947,19,COIMB
35.0,3.6,Fog,Low,2,Meal,motorcycle,0.0,No,Urban,34,20002.511671724104,22,RANCHI
28.0,4.8,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,23,20002.518771828756,20,MUM
22.0,5.0,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.519707681182,11,INDO
28.0,4.7,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Metropolitian,27,20002.50857074429,21,HYD
36.0,3.6,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,43,20002.508461989128,21,GOA
38.0,4.6,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,30,20002.512177097975,18,LUDH
29.0,4.7,Cloudy,Medium,0,Snack,motorcycle,,No,,29,20002.51746179308,15,HYD
36.0,4.8,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.51739289977,16,MYS
35.0,4.9,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,29,20002.515832395875,17,MUM
23.0,4.2,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,20002.48883704369,17,GOA
30.0,5.0,Sandstorms,High,1,Buffet,scooter,1.0,No,Metropolitian,31,20002.5174891218,13,MUM
34.0,4.8,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,16,20002.520251131635,8,JAP
22.0,4.6,Windy,Low,2,Drinks,motorcycle,1.0,No,Urban,17,20002.518723938887,22,BANG
31.0,4.7,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,,25,20002.51752456066,15,SUR
38.0,4.8,Sunny,Low,1,Meal,scooter,1.0,,Metropolitian,13,20002.519729125408,8,JAP
22.0,4.7,Windy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,29,20002.51396675219,18,INDO
21.0,4.5,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,22,20002.519669116737,11,BANG
29.0,4.7,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.51877347842,19,MUM
30.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.51382399127,18,MUM
38.0,4.8,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,18,20002.520241867842,9,MUM
37.0,4.8,Sunny,Low,2,Buffet,motorcycle,0.0,No,Urban,10,20002.51971092093,8,RANCHI
38.0,4.8,Fog,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,42,20002.486323474666,21,JAP
38.0,4.2,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,33,20002.50617095272,20,ALH
36.0,4.8,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,52,20002.511349035496,21,HYD
35.0,4.6,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,20002.520241744005,8,MUM
20.0,4.8,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,11,20002.520251320722,8,JAP
34.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.515893580323,22,SUR
32.0,3.9,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,31,20002.505076695827,20,MYS
37.0,4.8,Windy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,28,20002.51966918444,8,CHEN
28.0,4.9,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,18,20002.513987833303,22,BHP
31.0,4.0,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,48,20002.497550287495,18,BANG
34.0,4.7,Windy,Low,2,Snack,scooter,1.0,No,Urban,23,20002.51970031767,8,SUR
20.0,4.8,Cloudy,Medium,2,Snack,motorcycle,0.0,No,Urban,19,20002.518772540257,18,MUM
21.0,4.5,Stormy,Jam,2,Snack,motorcycle,1.0,No,Urban,26,20002.51154240116,21,SUR
26.0,4.5,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,19,20002.51969046209,9,MUM
30.0,4.6,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,41,20002.5089101856,17,VAD
29.0,4.7,Fog,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,17,20002.51773170982,15,LUDH
32.0,4.6,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,32,20002.51966726939,11,MYS
28.0,4.8,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.499370188918,20,JAP
22.0,5.0,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,39,20002.51879384873,21,SUR
25.0,4.7,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Urban,11,20002.52024544916,10,VAD
26.0,4.6,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,14,20002.518810518435,23,INDO
28.0,4.7,Sunny,Low,2,Buffet,scooter,0.0,No,Urban,22,20002.519748774783,8,DEH
36.0,5.0,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.505423900464,19,HYD
35.0,4.6,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.517378932327,15,COIMB
23.0,4.6,Stormy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,36,20002.513962330144,19,INDO
30.0,4.3,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,33,20002.51756406582,,BHP
39.0,4.7,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,21,20002.511066730658,17,KOC
33.0,4.5,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,20002.518772540257,17,MUM
37.0,4.6,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Urban,29,20002.51575158079,17,GOA
23.0,4.6,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,22,20002.511897643493,18,JAP
37.0,4.7,Fog,Low,2,Snack,scooter,0.0,No,Urban,30,20002.51109627885,22,COIMB
27.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.51593943114,22,INDO
31.0,4.6,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.51140421406,22,PUNE
25.0,3.1,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,42,20002.505114219115,,CHEN
37.0,5.0,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,20002.51354967923,21,KOC
32.0,5.0,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,11,20002.513993379078,23,RANCHI
23.0,4.7,Fog,Medium,2,Buffet,motorcycle,,No,Urban,15,20002.51871177811,18,COIMB
22.0,4.9,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,20002.508241121905,17,COIMB
24.0,4.6,Stormy,Jam,1,Snack,scooter,1.0,No,Urban,29,20002.486206446672,20,KNP
23.0,4.6,Fog,High,2,Buffet,scooter,1.0,No,Metropolitian,26,20002.517378909495,12,COIMB
39.0,4.6,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,49,20002.505573509494,19,MUM
23.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,,No,Urban,17,20002.488251762876,22,COIMB
22.0,4.0,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.498720822245,19,INDO
20.0,4.7,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,20002.497494518775,22,MYS
22.0,4.9,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Urban,19,20002.488492795263,19,CHEN
20.0,4.9,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,16,20002.515665350526,18,COIMB
37.0,3.6,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,41,20002.486209667815,20,KNP
25.0,4.4,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,18,20002.52024652613,8,BHP
29.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,20,20002.509291488197,22,JAP
36.0,4.7,Sunny,Medium,2,Drinks,scooter,0.0,No,,17,20002.51582232049,18,PUNE
37.0,4.8,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,20002.52024544916,8,VAD
34.0,4.3,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,20002.497550287495,18,BANG
21.0,4.9,Stormy,Jam,1,Snack,motorcycle,0.0,No,Urban,11,20002.518858076597,,JAP
28.0,4.8,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Urban,18,20002.505119699916,18,CHEN
31.0,4.5,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,43,20002.506329724605,21,JAP
21.0,4.7,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,15,20002.49738944111,20,COIMB
29.0,5.0,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,20002.51109601312,,COIMB
23.0,4.9,Windy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,13,20002.51740149327,,CHEN
21.0,4.8,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,20002.5156994401,17,BANG
33.0,3.6,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,33,20002.498495563595,22,SUR
39.0,4.5,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,27,20002.51566538116,20,COIMB
39.0,5.0,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,12,20002.519707546828,8,INDO
39.0,4.5,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,18,20002.51881740437,22,RANCHI
25.0,4.2,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,51,20002.518758488564,19,HYD
21.0,4.6,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,13,20002.505117251447,22,CHEN
22.0,5.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,20002.509651870954,22,LUDH
23.0,5.0,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,20002.50832552437,,BANG
39.0,4.6,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.50857074429,17,HYD
21.0,2.8,Sunny,Low,2,Buffet,electric_scooter,2.0,No,Metropolitian,35,20002.511436363893,22,MUM
37.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.51972907929,,JAP
33.0,4.3,Stormy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,31,20002.51756683508,,RANCHI
29.0,4.9,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,17,20002.497558226016,21,CHEN
21.0,4.9,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,14,20002.519669331727,9,CHEN
39.0,4.1,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35,20002.498720292584,20,INDO
28.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,20002.51575026059,22,GOA
27.0,4.6,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,20002.488251762876,17,COIMB
35.0,3.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,31,20002.504952428346,19,KOC
25.0,4.5,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.513570129202,18,COIMB
22.0,5.0,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,13,20002.497313718257,18,KOC
30.0,3.9,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,33,20002.50894385038,17,INDO
34.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Urban,20,20002.518817185603,22,RANCHI
23.0,4.5,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,23,20002.51756652242,12,RANCHI
33.0,4.8,Windy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,20002.517401914287,12,CHEN
35.0,4.4,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,20002.51966380777,8,COIMB
32.0,4.5,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,26,20002.511405493675,17,PUNE
30.0,5.0,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.518793872172,17,SUR
30.0,4.7,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,24,20002.51579464729,,HYD
30.0,4.9,Stormy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,26,20002.520241972143,10,MUM
24.0,4.9,Windy,High,2,Meal,electric_scooter,,No,Metropolitian,19,20002.520244110336,11,SUR
23.0,4.7,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Urban,16,20002.515958516797,17,RANCHI
23.0,4.6,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,17,20002.48913327304,22,HYD
21.0,4.8,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20,20002.51881740437,21,RANCHI
28.0,4.8,Fog,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,12,20002.51621716625,17,LUDH
22.0,4.6,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,19,20002.511662538087,23,BHP
31.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.497560240714,18,CHEN
26.0,4.9,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,23,20002.51180208477,17,ALH
23.0,4.6,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,10,20002.513602621795,20,MYS
36.0,4.3,Windy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,35,20002.51764049158,15,JAP
37.0,4.2,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,33,20002.51970019827,11,SUR
37.0,4.3,Fog,Jam,2,Buffet,scooter,2.0,No,Metropolitian,35,20002.513622871233,,CHEN
38.0,4.9,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.51871946372,22,MYS
26.0,4.9,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,17,20002.51881717737,,RANCHI
30.0,4.7,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.51875829336,17,HYD
26.0,4.1,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,22,20002.513621377413,23,CHEN
30.0,4.8,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.49749687574,17,MYS
22.0,5.0,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,16,20002.505744169284,19,SUR
20.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.51966725132,,MYS
32.0,5.0,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,31,20002.520235866734,11,MYS
22.0,4.2,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35,20002.50833071296,21,CHEN
25.0,5.0,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Urban,18,20002.50632860061,20,JAP
24.0,4.6,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,11,20002.519751880347,10,LUDH
31.0,4.6,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,28,20002.51877379972,,MUM
25.0,4.7,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.511403722514,23,PUNE
32.0,4.9,Cloudy,Medium,0,Snack,motorcycle,3.0,No,Metropolitian,49,20002.511096010032,18,COIMB
21.0,4.8,Windy,Jam,1,Meal,motorcycle,0.0,No,Urban,12,20002.514337294208,19,DEH
38.0,5.0,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30,20002.518773126012,19,MUM
23.0,4.9,Sandstorms,Jam,1,Snack,motorcycle,0.0,,Metropolitian,12,20002.5136199386,20,BANG
37.0,4.4,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,31,20002.49756450782,19,CHEN
26.0,4.6,Fog,Medium,0,Snack,motorcycle,2.0,No,Urban,39,20002.489137763332,18,HYD
30.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40,20002.511162600742,19,CHEN
31.0,3.8,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,38,20002.505004931292,19,COIMB
35.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,46,20002.50833176804,20,CHEN
34.0,3.6,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,37,20002.508668301314,,MUM
27.0,4.9,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,31,20002.498321504758,18,AURG
26.0,4.6,Windy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,13,20002.515822177524,22,PUNE
26.0,4.7,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Urban,28,20002.51881714484,20,RANCHI
39.0,3.9,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,36,20002.488473622543,22,BANG
35.0,4.8,Stormy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,24,20002.519669201218,8,BANG
24.0,4.9,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,20002.52023821624,10,GOA
26.0,4.7,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,15,20002.505117016382,23,CHEN
35.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,20002.513758530455,23,HYD
36.0,4.0,Stormy,High,2,Drinks,electric_scooter,2.0,No,Metropolitian,34,20002.520242670977,11,AURG
35.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,42,20002.50495476652,20,KOC
37.0,5.0,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.498720292584,23,INDO
37.0,4.6,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,25,20002.513618352663,17,BANG
37.0,4.9,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.515893580323,18,SUR
28.0,4.6,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,18,20002.511671947672,22,RANCHI
35.0,4.8,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Urban,19,20002.51872368336,18,BANG
24.0,4.7,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,16,20002.51140357992,,PUNE
36.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20002.48847701304,18,BANG
37.0,5.0,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,20002.50511165225,23,BANG
27.0,5.0,Sunny,Jam,2,Meal,motorcycle,0.0,No,Urban,10,20002.50589280922,21,INDO
35.0,4.8,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,43,20002.50500346909,20,COIMB
33.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.515940307043,,INDO
29.0,4.9,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15,20002.51970014993,,SUR
29.0,4.9,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,15,20002.518711685305,21,COIMB
37.0,4.4,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,33,20002.517485796245,16,MUM
31.0,4.5,Windy,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,39,20002.499966016214,19,DEH
26.0,4.5,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21,20002.49011242516,19,INDO
30.0,4.3,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,20002.518810579302,19,INDO
27.0,4.7,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.48979393286,18,SUR
37.0,4.5,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.49749794561,22,MYS
23.0,4.6,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,10,20002.519669522673,9,CHEN
36.0,4.7,Cloudy,High,2,Buffet,scooter,0.0,No,Metropolitian,33,20002.517479017166,13,PUNE
29.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17,20002.520251329177,8,JAP
30.0,4.6,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,26,20002.516074507286,21,JAP
28.0,4.1,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,18,20002.52023438734,8,KOC
29.0,4.8,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,20002.51969046209,10,MUM
38.0,4.9,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,26,20002.505851835118,,VAD
24.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.518711501183,19,COIMB
22.0,4.1,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,31,20002.517479719438,12,PUNE
27.0,4.6,Sandstorms,Low,0,Snack,motorcycle,,No,Metropolitian,19,20002.489132629627,23,HYD
37.0,4.2,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,34,20002.48932112911,19,PUNE
37.0,4.6,Stormy,High,1,Buffet,motorcycle,1.0,No,,31,20002.517400197976,13,BANG
27.0,4.6,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,20002.497562237593,23,CHEN
29.0,4.8,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,28,20002.5187937397,17,SUR
23.0,4.8,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,13,20002.506328928375,22,JAP
30.0,4.1,Sandstorms,Medium,2,Drinks,motorcycle,2.0,No,Metropolitian,34,20002.505562981485,17,MUM
21.0,4.6,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,17,20002.50511003039,,BANG
35.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,20002.518758549824,19,HYD
38.0,4.4,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,31,20002.513619057074,21,BANG
20.0,4.7,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,20002.519691145728,8,MUM
35.0,4.7,Stormy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,44,20002.517566373615,13,RANCHI
32.0,3.9,Sandstorms,Medium,2,Drinks,electric_scooter,2.0,No,Urban,38,20002.511897643493,17,JAP
32.0,4.2,Sandstorms,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,44,20002.497495633623,20,MYS
37.0,4.0,Stormy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,34,20002.519707663698,,INDO
24.0,5.0,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,25,20002.511914417584,22,AGR
27.0,4.9,Sandstorms,High,1,Meal,scooter,0.0,No,Urban,20,20002.52025139077,11,JAP
23.0,4.9,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,11,20002.513822729008,21,MUM
27.0,4.8,Sunny,Low,2,Meal,scooter,1.0,No,Urban,24,20002.51971001689,,BHP
38.0,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.51871184049,21,COIMB
35.0,4.8,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,44,20002.499133598754,18,ALH
23.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.515958566215,17,RANCHI
38.0,4.6,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,20002.52024597666,9,INDO
31.0,4.1,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.519669351972,11,BANG
31.0,4.4,Stormy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,53,20002.511351104604,19,HYD
23.0,5.0,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,11,20002.497548502248,23,BANG
39.0,4.5,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,25,20002.51360307634,18,MYS
38.0,4.9,Cloudy,Jam,1,Buffet,scooter,0.0,Yes,Metropolitian,47,20002.511096656497,21,COIMB
26.0,5.0,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,14,20002.520240187238,10,HYD
38.0,4.0,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,49,20002.48848880262,19,CHEN
38.0,4.3,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Urban,36,20002.51396581995,,INDO
38.0,4.6,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,22,20002.515665334784,17,COIMB
29.0,4.7,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.498207437173,22,MUM
30.0,4.8,Windy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,20002.51579477975,22,HYD
34.0,4.3,Stormy,Jam,2,Snack,scooter,1.0,No,Urban,41,20002.491989969858,19,LUDH
30.0,4.6,Windy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,29,20002.515940023983,23,INDO
24.0,4.6,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,26,20002.515751690047,18,GOA
26.0,4.7,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,10,20002.52024543766,8,VAD
33.0,4.3,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,20002.519691831127,8,MUM
30.0,4.9,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,30,20002.515687497456,20,MYS
28.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.51140284189,21,PUNE
26.0,4.9,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,28,20002.489316709656,22,PUNE
32.0,4.3,Sandstorms,High,1,Snack,motorcycle,0.0,No,Urban,32,20002.51972907911,11,JAP
31.0,4.8,Fog,Jam,1,Snack,scooter,1.0,No,Urban,38,20002.497558643507,21,CHEN
31.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24,20002.519705560677,10,VAD
